PERIODO_EVALUACION,PERIODO_VENTA,TIPO_PERIODO,FECHA_EVALUACION,VENTA_CANAL,VENTA_PDV_CODIGO,VENTA_PDV_DESC,VENTA_USUARIO,TIPO_PRODUCTO,SERVICIO,TIPO_VENTA_DES,NRO_SEC,ESTADO,NRO_PEDIDO,PEDIDO_ESTADO,CANTIDAD_LINEAS,FECHA_HORA_ENTREGA,NRO_SOT,SOT_ESTADO,UGIS,FECHA_INSTALACION,DEPARTAMENTO,PROVINCIA,DISTRITO,PACK_CHIP,EQUIPO_MARCA,EQUIPO_MODELO,CARGO_FIJO,PLAN_COMERCIAL,CAMPANA_APLICADA,OPERADOR_CEDENTE,TIPO_ENTREGA,DERIVACION_CANAL,DERIVACION_PDV_CODIGO,DERIVACION_PDV_DESC,ESTADO_ACTIVACION,VALIDACION_VENTA,MOTIVO_ASIGNACION,FECHA_ACTIVACION,ORIGEN_VTA_PDV,ORIGEN_VTA_PDV_DESC,CARGO_FIJO_ACTIVACION,SOCIO_LATAM,ORIGEN_CLIENTE,TIPO_COINCIDENCIA,TIPO_PAGO_ORIGEN
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8408446,MOVIL,PORTABILIDAD,POSTPAGO,97316706,ANULADO,,,1,,,,,,,,,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,PRESENCIAL,NO DERIVADO,5PTW,RECUPERA_PORT_OUT,VENTA BRUTA,,,,,,,,BASE MES ACTUAL,POR LINEA,PREPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8415742,MOVIL,PORTABILIDAD,POSTPAGO,97317529,APROBADO,126574910,PEDIDO ENTREGADO,1,03/09/2025 10:01,,,,,TUMBES,TUMBES,TUMBES,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,04/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,FUERA DE BASE,FUERA DE BASE,POSTPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8415743,MOVIL,PORTABILIDAD,POSTPAGO,97310196,APROBADO,126575780,PEDIDO ENTREGADO,1,02/09/2025 12:40,,,,,AREQUIPA,CAYLLOMA,MAJES,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,BITEL,PRESENCIAL,CADENA,MX06,ESTILOS PEDREGAL,VENTA ACTIVA,,,03/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,BASE MES ACTUAL,POR DOCUMENTO,PREPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8409021,MOVIL,PORTABILIDAD,POSTPAGO,97309516,ANULADO,126563373,PEDIDO ANULADO,1,,,,,,LIMA,LIMA,LA VICTORIA,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA BRUTA,,,,,,,,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8405239,MOVIL,PORTABILIDAD,POSTPAGO,97315482,APROBADO,126582589,PEDIDO ENTREGADO,1,02/09/2025 15:27,,,,,TACNA,TACNA,TACNA,CHIP,,,79.9,Max Ilimitado 79.90,DTO PORTABILIDAD POSTPAGO,ENTEL,PRESENCIAL,CAC,P020,CAC TACNA,VENTA ACTIVA,,,03/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,79.9,,BASE MESES ANTERIORES,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8407712,MOVIL,PORTABILIDAD,POSTPAGO,97324389,APROBADO,126584484,PEDIDO ENTREGADO,1,02/09/2025 17:15,,,,,LIMA,LIMA,LOS OLIVOS,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,03/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8409021,MOVIL,PORTABILIDAD,POSTPAGO,97309406,APROBADO,126563175,PEDIDO ENTREGADO,1,02/09/2025 08:54,,,,,LIMA,LIMA,SAN BORJA,CHIP,,,54.9,MAX 54.90,DTO PORTABILIDAD POSTPAGO,ENTEL,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,03/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,54.9,LATAM,BASE MESES ANTERIORES,POR LINEA,PREPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8403731,MOVIL,PORTABILIDAD,POSTPAGO,97311157,APROBADO,126565566,PEDIDO ENTREGADO,1,02/09/2025 10:48,,,,,LIMA,LIMA,CHORRILLOS,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,ENTEL,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,03/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,LATAM,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8415643,MOVIL,PORTABILIDAD,POSTPAGO,97318577,APROBADO,126576994,PEDIDO ENTREGADO,1,02/09/2025 14:25,,,,,ANCASH,SANTA,CHIMBOTE,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,ENTEL,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,03/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8407467,MOVIL,PORTABILIDAD,POSTPAGO,97313584,APROBADO,126569272,PEDIDO ENTREGADO,2,02/09/2025 11:47,,,,,LIMA,LIMA,COMAS,CHIP,,,79.9,Max Ilimitado 79.90,DTO PORTABILIDAD POSTPAGO,ENTEL,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,03/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,79.9,LATAM,BASE MES-1,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8415806,MOVIL,PORTABILIDAD,POSTPAGO,97325719,APROBADO,126585946,PEDIDO ENTREGADO,1,03/09/2025 11:01,,,,,LORETO,MAYNAS,PUNCHANA,CHIP,,,79.9,Max Ilimitado 79.90,DTO PORTABILIDAD POSTPAGO,ENTEL,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,04/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,79.9,LATAM,BASE MESES ANTERIORES,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8407339,MOVIL,PORTABILIDAD,POSTPAGO,97313629,APROBADO,126569298,PEDIDO ENTREGADO,1,02/09/2025 11:42,,,,,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,03/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,BASE MESES ANTERIORES,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8413647,MOVIL,PORTABILIDAD,POSTPAGO,97309429,APROBADO,126563233,PEDIDO ENTREGADO,1,02/09/2025 08:52,,,,,LIMA,LIMA,CERCADO DE LIMA,CHIP,,,79.9,Max Ilimitado 79.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,03/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,79.9,LATAM,BASE MESES ANTERIORES,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8407339,MOVIL,PORTABILIDAD,POSTPAGO,97326587,APROBADO,126587125,PEDIDO ENTREGADO,1,02/09/2025 17:22,,,,,LIMA,LIMA,ATE,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,03/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,LATAM,BASE MESES ANTERIORES,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8401376,MOVIL,PORTABILIDAD,POSTPAGO,97330610,APROBADO,126593263,PEDIDO ENTREGADO,1,02/09/2025 18:33,,,,,LIMA,LIMA,LA MOLINA,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,ENTEL,PRESENCIAL,CADENA,KL9I,FOOD RETAIL LA MOLINA_SN,VENTA ACTIVA,,,03/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,LATAM,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8415553,MOVIL,PORTABILIDAD,POSTPAGO,97326945,ANULADO,126587812,PEDIDO ANULADO,1,,,,,,LIMA,LIMA,SANTA ANITA,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,ENTEL,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA BRUTA,,,,,,,,FUERA DE BASE,FUERA DE BASE,POSTPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8415643,MOVIL,PORTABILIDAD,POSTPAGO,97312963,APROBADO,126576314,PEDIDO ENTREGADO,1,02/09/2025 12:49,,,,,LIMA,LIMA,LA VICTORIA,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,PRESENCIAL,CADENA,K77L,METRO GAMARRA,VENTA ACTIVA,,,03/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8406996,MOVIL,PORTABILIDAD,POSTPAGO,97329281,APROBADO,126592391,PEDIDO ENTREGADO,1,02/09/2025 18:58,,,,,LAMBAYEQUE,CHICLAYO,CHICLAYO,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,ENTEL,PRESENCIAL,CAC,P014,CAC CHICLAYO 1,VENTA ACTIVA,,,03/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,LATAM,BASE MESES ANTERIORES,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8404006,MOVIL,PORTABILIDAD,POSTPAGO,97324839,APROBADO,126584632,PEDIDO ENTREGADO,1,02/09/2025 16:19,,,,,LIMA,LIMA,CARABAYLLO,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,BITEL,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,03/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8413675,MOVIL,PORTABILIDAD,POSTPAGO,97312099,APROBADO,126567093,PEDIDO ENTREGADO,1,02/09/2025 12:51,,,,,PIURA,PIURA,CASTILLA,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,03/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8415553,MOVIL,PORTABILIDAD,POSTPAGO,97326495,APROBADO,126587103,PEDIDO ENTREGADO,1,02/09/2025 17:32,,,,,LIMA,LIMA,SAN MARTIN DE PORRES,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,ENTEL,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,03/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,LATAM,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8403444,MOVIL,PORTABILIDAD,POSTPAGO,97324411,ANULADO,126584338,PEDIDO ANULADO,1,,,,,,LIMA,LIMA,COMAS,CHIP,,,79.9,Max Ilimitado 79.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA BRUTA,,,,,,,,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8415556,MOVIL,PORTABILIDAD,POSTPAGO,97311009,ANULADO,,,1,,,,,,,,,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,BITEL,PRESENCIAL,NO DERIVADO,5PTW,RECUPERA_PORT_OUT,VENTA BRUTA,,,,,,,,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8415750,MOVIL,PORTABILIDAD,POSTPAGO,97330854,ANULADO,,,1,,,,,,LIMA,LIMA,LA VICTORIA,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,PRESENCIAL,CADENA,K77L,METRO GAMARRA,VENTA PERDIDA,,"Canal presencial , PDV no esta catalogado como recojo",03/09/2025 00:00,KZWX,PRIMAVERA,69.9,,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8401907,MOVIL,PORTABILIDAD,POSTPAGO,97327759,APROBADO,126588925,PEDIDO ENTREGADO,1,03/09/2025 14:22,,,,,LIMA,LIMA,LURIN,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,ENTEL,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,04/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,BASE MESES ANTERIORES,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8407712,MOVIL,PORTABILIDAD,POSTPAGO,97314119,APROBADO,126569805,PEDIDO ENTREGADO,1,02/09/2025 11:39,,,,,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,BITEL,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,03/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,BASE MESES ANTERIORES,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8401703,MOVIL,PORTABILIDAD,POSTPAGO,97319858,APROBADO,126578082,PEDIDO ENTREGADO,1,02/09/2025 15:18,,,,,LIMA,CALLAO,CALLAO,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,ENTEL,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,03/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,LATAM,BASE MES-1,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8414802,MOVIL,PORTABILIDAD,POSTPAGO,97324496,ANULADO,126584214,PEDIDO ANULADO,1,,,,,,LIMA,LIMA,SAN JUAN DE LURIGANCHO,CHIP,,,79.9,Max Ilimitado 79.90,DTO PORTABILIDAD POSTPAGO,BITEL,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA BRUTA,,,,,,,,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8408211,MOVIL,PORTABILIDAD,POSTPAGO,97329894,APROBADO,126592832,PEDIDO ENTREGADO,1,02/09/2025 18:27,,,,,LA LIBERTAD,VIRU,CHAO,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,PRESENCIAL,ACD,VK8A,MAHADI CHAO,VENTA PERDIDA,,"No CAC o CADENA,tipo entrega no cambia, cargo fijo disminuye, SI cumple C/P",03/09/2025 00:00,NLJ0,FFVV EMP CSS,69.9,,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8415753,MOVIL,PORTABILIDAD,POSTPAGO,97317104,ANULADO,126577133,PEDIDO ANULADO,1,,,,,,AYACUCHO,HUAMANGA,AYACUCHO,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,PRESENCIAL,CAC,P022,CAC AYACUCHO,VENTA BRUTA,,,,,,,LATAM,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8415558,MOVIL,PORTABILIDAD,POSTPAGO,97315958,APROBADO,126572739,PEDIDO ENTREGADO,1,02/09/2025 12:29,,,,,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,03/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,BASE MES ACTUAL,POR LINEA,PREPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8415743,MOVIL,PORTABILIDAD,POSTPAGO,97309935,APROBADO,126564015,PEDIDO ENTREGADO,1,02/09/2025 09:38,,,,,LIMA,LIMA,COMAS,CHIP,,,79.9,Max Ilimitado 79.90,DTO PORTABILIDAD POSTPAGO,ENTEL,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,03/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,79.9,,BASE MES-1,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8409021,MOVIL,PORTABILIDAD,POSTPAGO,97309437,APROBADO,126563289,PEDIDO ENTREGADO,1,02/09/2025 09:05,,,,,LIMA,LIMA,SAN JUAN DE MIRAFLORES,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,03/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,LATAM,BASE MESES ANTERIORES,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8412255,MOVIL,PORTABILIDAD,POSTPAGO,97310414,APROBADO,126564710,PEDIDO ENTREGADO,1,02/09/2025 12:13,,,,,AYACUCHO,HUAMANGA,AYACUCHO,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,03/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8412255,MOVIL,PORTABILIDAD,POSTPAGO,97310659,APROBADO,126564987,PEDIDO ENTREGADO,1,02/09/2025 11:06,,,,,LIMA,LIMA,COMAS,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,BITEL,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,03/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8415743,MOVIL,PORTABILIDAD,POSTPAGO,97319411,ANULADO,,,1,,,,,,LIMA,LIMA,SAN MIGUEL,CHIP,,,79.9,Max Ilimitado 79.90,DTO PORTABILIDAD POSTPAGO,ENTEL,PRESENCIAL,ACD,FQ30,INV SOLANO_D.LINCE,VENTA BRUTA,,,,,,,,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8401291,MOVIL,PORTABILIDAD,POSTPAGO,97319392,ANULADO,126585112,PEDIDO ANULADO,1,,,,,,LIMA,LIMA,SAN JUAN DE MIRAFLORES,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,ENTEL,PRESENCIAL,CAC,P214,CAC MALL DEL SUR,VENTA BRUTA,,,,,,,,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8413457,MOVIL,PORTABILIDAD,POSTPAGO,97320650,APROBADO,126578939,PEDIDO ENTREGADO,1,02/09/2025 14:23,,,,,CUSCO,CUSCO,SANTIAGO,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,ENTEL,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,03/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,BASE MESES ANTERIORES,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8401703,MOVIL,PORTABILIDAD,POSTPAGO,97316350,APROBADO,126573457,PEDIDO ENTREGADO,1,02/09/2025 12:28,,,,,LIMA,LIMA,INDEPENDENCIA,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,ENTEL,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,03/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,BASE MESES ANTERIORES,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8415753,MOVIL,PORTABILIDAD,POSTPAGO,97314175,APROBADO,126575028,PEDIDO ENTREGADO,1,02/09/2025 12:25,,,,,LIMA,LIMA,SAN JUAN DE MIRAFLORES,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,ENTEL,PRESENCIAL,CAC,P214,CAC MALL DEL SUR,VENTA ACTIVA,,,03/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,BASE MESES ANTERIORES,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8414495,MOVIL,PORTABILIDAD,POSTPAGO,97312369,APROBADO,126591038,PEDIDO ENTREGADO,1,02/09/2025 17:50,,,,,APURIMAC,ABANCAY,ABANCAY,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,PRESENCIAL,ACD,A8IS,COMVERZA E_APU_AV DIAZ BA,VENTA ACTIVA,,,03/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,LATAM,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8409221,MOVIL,PORTABILIDAD,POSTPAGO,97320540,APROBADO,126579106,PEDIDO ENTREGADO,1,02/09/2025 15:37,,,,,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,03/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,LATAM,BASE MES-1,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8413675,MOVIL,PORTABILIDAD,POSTPAGO,97324636,APROBADO,126584501,PEDIDO ENTREGADO,1,02/09/2025 16:09,,,,,LIMA,LIMA,SANTA ANITA,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,ENTEL,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,03/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,LATAM,BASE MES ACTUAL,POR LINEA,PREPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8401291,MOVIL,PORTABILIDAD,POSTPAGO,97317159,ANULADO,126575114,PEDIDO ANULADO,1,,,,,,AYACUCHO,HUANTA,LLOCHEGUA,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,PRESENCIAL,ACD,QFM6,E&Z MOVILSS AYACUCHO,VENTA BRUTA,,,,,,,,BASE MES ACTUAL,POR LINEA,PREPAGO
202509,202509,MES ACTUAL,02/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8415506,MOVIL,PORTABILIDAD,POSTPAGO,97310916,APROBADO,126604877,PEDIDO ENTREGADO,1,03/09/2025 10:20,,,,,PIURA,PAITA,PAITA,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,ENTEL,PRESENCIAL,ACD,S4YQ,PERU PHONE_D.PAITA,VENTA ACTIVA,,,04/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,BASE MES ACTUAL,POR LINEA,PREPAGO
